세부사업명,내역사업명,연구개발과제번호,연구개발과제명,총연구개발기간,연구기관역할명,연구기관명, 총 연구개발비 , 24년도 연구개발비 
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,주관연구개발기관,한국식품연구원,2240000000,400000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,한국식품연구원 부설 세계김치연구소,692000000,141000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,(주)에스지아이시스템,264200000,53600000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,우신산업(주),145000000,20000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,대상(주),135000000,22500000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,공동연구개발기관,(주)김치라인,159000000,20000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,위탁연구개발기관,경상국립대학교 산학협력단,190000000,31000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,위탁연구개발기관,강원대학교 산학협력단,354000000,62000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321050,김치 절임 및 홍삼 증숙 제조 공정 최적화를 위한 5G 기술 기반 운용 시스템 개발,2021-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,3635200000,657100000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321051,5G 기반 김치 원료 배합공정 제어관리 기술 개발,2021-04-01~2025-12-31,주관연구개발기관,한국식품연구원 부설 세계김치연구소,1433000000,260000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321051,5G 기반 김치 원료 배합공정 제어관리 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,(주)에스지아이시스템,521000000,94000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321051,5G 기반 김치 원료 배합공정 제어관리 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,주식회사 채자연,122500000,22000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321051,5G 기반 김치 원료 배합공정 제어관리 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,대상(주),170000000,30000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321051,5G 기반 김치 원료 배합공정 제어관리 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,(주)정광,600000000,114000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321051,5G 기반 김치 원료 배합공정 제어관리 기술 개발,2021-04-01~2025-12-31,공동연구개발기관,농가식품,122500000,22000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321051,5G 기반 김치 원료 배합공정 제어관리 기술 개발,2021-04-01~2025-12-31,위탁연구개발기관,전주대학교 산학협력단,230000000,40000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321051,5G 기반 김치 원료 배합공정 제어관리 기술 개발,2021-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,2969000000,542000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321052,돈체 발골 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇 기술개발,2021-04-01~2025-12-31,주관연구개발기관,두림야스카와,1295600000,0
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321052,돈체 발골 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇 기술개발,2021-04-01~2025-12-31,주관연구개발기관,두림야스카와 (주),744000000,372000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321052,돈체 발골 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇 기술개발,2021-04-01~2025-12-31,공동연구개발기관,(사단)한국육류유통수출협회,30000000,15000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321052,돈체 발골 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇 기술개발,2021-04-01~2025-12-31,공동연구개발기관,(사)한국육류유통수출협회,55200000,0
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321052,돈체 발골 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇 기술개발,2021-04-01~2025-12-31,공동연구개발기관,주식회사 씨메스,958600000,173500000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321052,돈체 발골 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇 기술개발,2021-04-01~2025-12-31,공동연구개발기관,대한육가공,151800000,26800000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321052,돈체 발골 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇 기술개발,2021-04-01~2025-12-31,공동연구개발기관,주식회사성민글로벌,575200000,104000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321052,돈체 발골 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇 기술개발,2021-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,3810400000,691300000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321053,오리 도축 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇기술 개발,2021-04-01~2025-12-31,주관연구개발기관,한국생산기술연구원,1420000000,260000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321053,오리 도축 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇기술 개발,2021-04-01~2025-12-31,공동연구개발기관,한국식품연구원,500000000,100000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321053,오리 도축 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇기술 개발,2021-04-01~2025-12-31,공동연구개발기관,농업회사법인(주)다솔,648320000,114300000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321053,오리 도축 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇기술 개발,2021-04-01~2025-12-31,공동연구개발기관,(주)팜덕,2495340000,456000000
고부가가치 식품기술개발(RnD),5G기반 식품안전생산기술개발,RS-2021-IP321053,오리 도축 대체 공정 개발을 위한 5G 기반 공정 자동화 로봇기술 개발,2021-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,5063660000,930300000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,주관연구개발기관,충북대학교 산학협력단,965500000,124500000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,한국식품연구원 부설 세계김치연구소,729000000,95000000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,한국농수산대학 산학협력단,426000000,55000000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,안동대학교 산학협력단,349000000,45000000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,전북대학교산학협력단,349000000,45000000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,재단법인 농축산용미생물산업육성지원센터,503000000,65000000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,성보화학주식회사,1338667000,272000000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,고려바이오주식회사,1149000000,224000000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,주식회사 잰153바이오텍,1145000000,224000000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,공동연구개발기관,(주)솔붐,1270845000,244845000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321054,미생물 및 생화학 살충제 제품화 연구단,2021-04-01~2025-12-31,합계,위탁연구개발기관 제외 합계,8225012000,1394345000
핵심농자재국산화기술개발(RnD),작물보호제 원제제품 국산화,RS-2021-IP321055,살균제 대체 미생물농약 생화학농약 제품화 연구단,2021-04-01~2025-12-31,주관연구개발기관,전남대학교 산학협력단,3126000000,503000000
